id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q19836462,wikidata,municipality,Наровчатское сельское поселение,,Narovchatskoe rural settlement,,wd:Q1634057,RU-CHE,53.28583333,59.09194444,Q19836462,,,75603436,,active,,wikidata,,2026-09-14,
wd:Q20084687,wikidata,municipality,Шастовский сельсовет,,,,wd:Q1753244,RU-KGN,55.9360895,66.01794,Q20084687,,,37606477,,active,,wikidata,,2026-09-14,
wd:Q20084741,wikidata,municipality,Корюковский сельсовет,,,,wd:Q1753209,RU-KGN,56.3958782,62.4895477,Q20084741,,,37612432,,active,,wikidata,,2026-09-14,
wd:Q20084665,wikidata,municipality,Поротниковское сельское поселение,,,,wd:Q1650975,RU-TOM,57.0041023,82.3434734,Q20084665,,,69612475,,active,,wikidata,,2026-09-14,
wd:Q20084715,wikidata,municipality,Куяновское сельское поселение,,,,wd:Q1762687,RU-TOM,56.949172,86.465613,Q20084715,,,69648425,,active,,wikidata,,2026-09-14,
wd:Q19836468,wikidata,municipality,Зюзинский сельсовет,,,,iso:RU-KGN,RU-KGN,55.7090288,65.7074261,Q19836468,,,37604426,,active,,wikidata,,2026-09-14,
wd:Q20084698,wikidata,municipality,Вознесенский сельсовет,,,,wd:Q1639532,RU-KGN,56.4956937,63.5751772,Q20084698,,,37608412,,active,,wikidata,,2026-09-14,
wd:Q20084709,wikidata,municipality,Уксянский сельсовет,,,,wd:Q1639532,RU-KGN,55.9471573,63.0228996,Q20084709,,,37608485,,active,,wikidata,,2026-09-14,
wd:Q19836467,wikidata,municipality,Камаганский сельсовет,,,,iso:RU-KGN,RU-KGN,55.9201126,65.0889516,Q19836467,,,37604430,,active,,wikidata,,2026-09-14,
wd:Q19836457,wikidata,municipality,Памятинский сельсовет,,,,iso:RU-KGN,RU-KGN,56.0067313,65.697298,Q19836457,,,37604449,,active,,wikidata,,2026-09-14,
wd:Q20084688,wikidata,municipality,Кытанахский наслег,,,,wd:Q375163,RU-SA,62.2592542,132.3594188,Q20084688,,,98658420,,active,,wikidata,,2026-09-14,
wd:Q19836465,wikidata,municipality,Новодостоваловский сельсовет,,,,iso:RU-KGN,RU-KGN,55.9202573,65.8205509,Q19836465,,,37604445,,active,,wikidata,,2026-09-14,
wd:Q20084736,wikidata,municipality,Боровской сельсовет,,,,wd:Q1753209,RU-KGN,56.2652945,62.6563382,Q20084736,,,37612408,,active,,wikidata,,2026-09-14,
wd:Q20084697,wikidata,municipality,Верхнеярский сельсовет,,,,wd:Q1639532,RU-KGN,56.2664742,62.8004265,Q20084697,,,37608408,,active,,wikidata,,2026-09-14,
wd:Q20084751,wikidata,municipality,Введенский сельсовет,,,,wd:Q1753341,RU-KGN,55.4735512,65.0807762,Q20084751,,,37614412,,active,,wikidata,,2026-09-14,
wd:Q19836464,wikidata,municipality,Бельковское сельское поселение,,,,wd:Q1656119,RU-KOS,58.92,46.77888889,Q19836464,,,34606404,,active,,wikidata,,2026-09-14,
wd:Q20084726,wikidata,municipality,Майский сельсовет,,,,wd:Q1753266,RU-KGN,55.8661371,64.1840172,Q20084726,,,37610430,,active,,wikidata,,2026-09-14,
wd:Q20084742,wikidata,municipality,Лобановский сельсовет,,,,wd:Q1753209,RU-KGN,55.8600922,62.4311399,Q20084742,,,37612436,,active,,wikidata,,2026-09-14,
wd:Q20084749,wikidata,municipality,Барабинский сельсовет,,,,wd:Q1753341,RU-KGN,55.2483532,65.2418804,Q20084749,,,37614404,,active,,wikidata,,2026-09-14,
wd:Q20084745,wikidata,municipality,Улугушский сельсовет,,,,wd:Q1753209,RU-KGN,56.0677716,62.3421764,Q20084745,,,37612448,,active,,wikidata,,2026-09-14,
wd:Q20084722,wikidata,municipality,Брылинский сельсовет,,,,wd:Q1753266,RU-KGN,56.0580562,64.9415588,Q20084722,,,37610412,,active,,wikidata,,2026-09-14,
wd:Q19836453,wikidata,municipality,Тихоновское сельское поселение,,,,wd:Q1656119,RU-KOS,59.37583333,46.66361111,Q19836453,,,34606452,,active,,wikidata,,2026-09-14,
wd:Q20084725,wikidata,municipality,Зауральский сельсовет,,,,wd:Q1753266,RU-KGN,55.7770678,64.0984869,Q20084725,,,37610429,,active,,wikidata,,2026-09-14,
wd:Q19836470,wikidata,municipality,Вагинский сельсовет,,,,iso:RU-KGN,RU-KGN,56.1037843,65.7276821,Q19836470,,,37604422,,active,,wikidata,,2026-09-14,
wd:Q20084728,wikidata,municipality,Осиновский сельсовет,,,,wd:Q1753266,RU-KGN,56.0313894,64.1020918,Q20084728,,,37610445,,active,,wikidata,,2026-09-14,
wd:Q20084718,wikidata,municipality,Сергеевское сельское поселение,,,,wd:Q1762687,RU-TOM,57.273964,86.079481,Q20084718,,,69648445,,active,,wikidata,,2026-09-14,
wd:Q20084686,wikidata,municipality,Уральский сельсовет,,,,wd:Q1753244,RU-KGN,55.7620522,66.1663628,Q20084686,,,37606470,,active,,wikidata,,2026-09-14,
wd:Q20084705,wikidata,municipality,Песковский сельсовет,,,,wd:Q1639532,RU-KGN,56.1137872,62.8891754,Q20084705,,,37608470,,active,,wikidata,,2026-09-14,
wd:Q20084732,wikidata,municipality,Тагильский сельсовет,,,,wd:Q1753266,RU-KGN,55.9258,64.4271541,Q20084732,,,37610455,,active,,wikidata,,2026-09-14,
wd:Q20084714,wikidata,municipality,Комсомольское сельское поселение,,,,wd:Q1762687,RU-TOM,57.412351,86.030343,Q20084714,,,69648422,,active,,wikidata,,2026-09-14,
wd:Q19836458,wikidata,municipality,Янгельское сельское поселение,,Yangelskoye rural settlement,,wd:Q1634057,RU-CHE,53.12611111,58.98555556,Q19836458,,,75603477,,active,,wikidata,,2026-09-14,
wd:Q19836456,wikidata,municipality,Вохомское сельское поселение,,,,wd:Q1656119,RU-KOS,58.93166667,46.75888889,Q19836456,,,34606410,,active,,wikidata,,2026-09-14,
wd:Q20084703,wikidata,municipality,Копыловское сельское поселение,,,,wd:Q2217076,RU-TOM,58.672465,82.267022,Q20084703,,,69632420,,active,,wikidata,,2026-09-14,
wd:Q20084690,wikidata,municipality,Мугудайский наслег,,,,wd:Q375163,RU-SA,61.98777778,131.91361111,Q20084690,,,98658425,,active,,wikidata,,2026-09-14,
wd:Q20084738,wikidata,municipality,Верхнепесковский сельсовет,,,,wd:Q1753209,RU-KGN,56.1820389,62.604239,Q20084738,,,37612416,,active,,wikidata,,2026-09-14,
wd:Q20084678,wikidata,municipality,Просековский сельсовет,,,,wd:Q1753244,RU-KGN,55.9381567,66.2097716,Q20084678,,,37606450,,active,,wikidata,,2026-09-14,
wd:Q20084695,wikidata,municipality,Чакырский наслег,,,,wd:Q375163,RU-SA,61.6619631,132.0825719,Q20084695,,,98658465,,active,,wikidata,,2026-09-14,
wd:Q20084720,wikidata,municipality,Бахаревский сельсовет,,,,wd:Q1753266,RU-KGN,56.1194815,64.5972061,Q20084720,,,37610408,,active,,wikidata,,2026-09-14,
wd:Q20084680,wikidata,municipality,Саровское сельское поселение,,,,wd:Q2217076,RU-TOM,58.104707,83.247309,Q20084680,,,69632465,,active,,wikidata,,2026-09-14,
wd:Q20084696,wikidata,municipality,Белоярский сельсовет,,,,wd:Q1639532,RU-KGN,55.9778084,63.2339573,Q20084696,,,37608404,,active,,wikidata,,2026-09-14,
