id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q15273,wikidata,city,Кировск,,Kirovsk,,iso:RU-LEN,RU-LEN,59.87527778,30.98138889,Q15273,548392,,41625101001,,active,,wikidata,,2026-09-15,
wd:Q4244555,wikidata,city,Кудрово,,Kudrovo,,iso:RU-LEN,RU-LEN,59.90861111,30.51361111,Q4244555,,,41612155005,,active,,wikidata,,2026-09-15,
wd:Q15264,wikidata,city,Каменногорск,,Kamennogorsk,,iso:RU-LEN,RU-LEN,60.95083333,29.13083333,Q15264,553518,,41615106001,,active,,wikidata,,2026-09-15,
wd:Q198990,wikidata,city,Яровое,,Yarovoye,,iso:RU-ALT,RU-ALT,52.93333333,78.58333333,Q198990,1486340,,01730000001,,active,,wikidata,,2026-09-15,
wd:Q16978,wikidata,city,Крымск,,Krymsk,,iso:RU-KDA,RU-KDA,44.93333333,38,Q16978,540251,,03625101001,,active,,wikidata,,2026-09-15,
wd:Q15309,wikidata,city,Сертолово,,Sertolovo,,iso:RU-LEN,RU-LEN,60.143531,30.217179,Q15309,496519,,41612102001,,active,,wikidata,,2026-09-15,
wd:Q16969,wikidata,city,Гулькевичи,,Gulkevichi,,iso:RU-KDA,RU-KDA,45.36027778,40.69452778,Q16969,558066,,03613101001,,active,,wikidata,,2026-09-15,
wd:Q15775,wikidata,city,Геленджик,,Gelendzhik,,iso:RU-KDA,RU-KDA,44.56083333,38.07666667,Q15775,561667,,03708000001,,active,,wikidata,,2026-09-15,
wd:Q15339,wikidata,city,Шлиссельбург,,Shlisselburg,,iso:RU-LEN,RU-LEN,59.945,31.03472222,Q15339,493970,,41625102001,,active,,wikidata,,2026-09-15,
wd:Q15311,wikidata,city,Сланцы,,Slantsy,,iso:RU-LEN,RU-LEN,59.11777778,28.08805556,Q15311,492162,,41642101001,,active,,wikidata,,2026-09-15,
wd:Q46736,wikidata,city,Ардон,,Ardon,,iso:RU-SE,RU-SE,43.16666667,44.28333333,Q46736,581179,,90610101001,,active,,wikidata,,2026-09-15,
wd:Q108405443,wikidata,city,Спутник,,Sputnik,,iso:RU-PRI,RU-PRI,43.3256,131.9733,Q108405443,,,,,active,,wikidata,,2026-09-15,
wd:Q46639,wikidata,city,Моздок,,Mozdok,,iso:RU-SE,RU-SE,43.75,44.65,Q46639,524736,,90630101001,,active,,wikidata,,2026-09-15,
wd:Q4412457,wikidata,city,Северо-Задонск,,Severo-Zadonsk,,iso:RU-TUL,RU-TUL,54.03433333,38.39608333,Q4412457,496269,,,,active,,wikidata,,2026-09-15,
wd:Q4249235,wikidata,city,Кусково,,Kuskovo,,iso:RU-MOS,RU-MOS,55.73416667,37.82611111,Q4249235,538321,,,,active,,wikidata,,2026-09-15,
wd:Q23116,wikidata,city,Ладушкин,,Ladushkin,,iso:RU-KGD,RU-KGD,54.56666667,20.16666667,Q23116,537229,,27711000001,,active,,wikidata,,2026-09-15,
wd:Q15320,wikidata,city,Сясьстрой,,Syasstroy,,iso:RU-LEN,RU-LEN,60.13694444,32.55583333,Q15320,485313,,41609108001,,active,,wikidata,,2026-09-15,
wd:Q4323399,wikidata,city,Нововятский район,,Novovyatsk,,iso:RU-KIR,RU-KIR,58.50833333,49.69944444,Q4323399,,,,,active,,wikidata,,2026-09-15,
wd:Q15323,wikidata,city,Отрадное,,Otradnoye,,iso:RU-LEN,RU-LEN,59.77416667,30.79444444,Q15323,513898,,41625104001,,active,,wikidata,,2026-09-15,
wd:Q59246,wikidata,city,Нязепетровск,,Nyazepetrovsk,,iso:RU-CHE,RU-CHE,56.05,59.6,Q59246,516615,,75644101001,,active,,wikidata,,2026-09-15,
wd:Q48562,wikidata,city,Торопец,,Toropets,,iso:RU-TVE,RU-TVE,56.5,31.63333333,Q48562,482042,,28655101001,,active,,wikidata,,2026-09-15,
