id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q21336083,wikidata,village,Дубовый,,,,wd:Q18408520,RU-BEL,51.066535,36.848713,Q21336083,,,14646456181,,active,,wikidata,,2026-09-15,
wd:Q21335841,wikidata,village,Григорьевка,,Grigoryevka,,wd:Q18407831,RU-BEL,51.129891,36.847545,Q21335841,,,14646420116,,active,,wikidata,,2026-09-15,
wd:Q21335871,wikidata,village,Грушки-Вторые,,,,wd:Q18405887,RU-BEL,51.010714,36.748803,Q21335871,,,14646151116,,active,,wikidata,,2026-09-15,
wd:Q21335768,wikidata,village,Горбунов,,,,wd:Q18408830,RU-BEL,50.47036,38.46398,Q21335768,,,14642428121,,active,,wikidata,,2026-09-15,
wd:Q21335819,wikidata,village,Грачев,,,,wd:Q18407947,RU-BEL,50.193174,38.546905,Q21335819,,,14625420116,,active,,wikidata,,2026-09-15,
wd:Q21335971,wikidata,village,Дмитриевка,,"Dmitriyevka, Rakityansky District, Belgorod Oblast",,wd:Q19836930,RU-BEL,50.775009,35.997141,Q21335971,,,14648428101,,active,,wikidata,,2026-09-15,
wd:Q21335894,wikidata,village,Гусек-Погореловка,,,,wd:Q18408520,RU-BEL,51.050825,36.878124,Q21335894,,,14646456106,,active,,wikidata,,2026-09-15,
wd:Q21335992,wikidata,village,Доброе,,Dobroye,,wd:Q18406850,RU-BEL,50.520313,35.690488,Q21335992,565791,,14632436111,,active,,wikidata,,2026-09-15,
wd:Q21336074,wikidata,village,Дубино,,Dubino,,wd:Q16536420,RU-BEL,50.6019,35.9555,Q21336074,805790,,14615416106,,active,,wikidata,,2026-09-15,
wd:Q21336774,wikidata,village,Колотиловский,,,,wd:Q18326896,RU-BEL,50.865086,35.601501,Q21336774,,,14643418111,,active,,wikidata,,2026-09-15,
wd:Q21335908,wikidata,village,Дальние Россошки,,,,wd:Q4092241,RU-BEL,50.929303,38.313497,Q21335908,,,14641409111,,active,,wikidata,,2026-09-15,
wd:Q21335810,wikidata,village,Гостищево,,Gostishchevo,,wd:Q18405991,RU-BEL,50.7753,36.6581,Q21335810,,,14658416101,,active,,wikidata,,2026-09-15,
wd:Q21336019,wikidata,village,Долгое,,Dolgoye,,wd:Q18400406,RU-BEL,50.087484,37.904827,Q21336019,12150208,,14620432106,,active,,wikidata,,2026-09-15,
wd:Q21335826,wikidata,village,Гремучий,,Gremuchy,,wd:Q18409199,RU-BEL,50.916012,36.345244,Q21335826,,,14638448106,,active,,wikidata,,2026-09-15,
wd:Q21336011,wikidata,village,Долгая Поляна,,Dolgaya Polyana,,wd:Q1653745,RU-BEL,51.1494,37.7505,Q21336011,,,14740000211,,active,,wikidata,,2026-09-15,
wd:Q21335760,wikidata,village,Гонки,,,,wd:Q18407472,RU-BEL,50.74605,36.51744,Q21335760,,,14610430116,,active,,wikidata,,2026-09-15,
wd:Q21336077,wikidata,village,Дубовая Балка,,,,wd:Q18408009,RU-BEL,50.947166,37.170301,Q21336077,,,14640460111,,active,,wikidata,,2026-09-15,
wd:Q21336782,wikidata,village,Колыхалино,,Kolykhalino,,wd:Q19836825,RU-BEL,50.1425,38.08833,Q21336782,545993,,14620476106,,active,,wikidata,,2026-09-15,
wd:Q21335773,wikidata,village,Горелинка,,,,wd:Q18408520,RU-BEL,51.014914,36.974567,Q21335773,,,14646456206,,active,,wikidata,,2026-09-15,
